Symbol,Entry Date,Exit Date,Entry,Exit,Qty,PNL,Result,ML Conf,AI Score,Equity,Peak,Drawdown (%)
ABM Investama Tbk.,2022-02-15,2022-02-22,1470,1558.0,18477,1629671.0,TP,0.742,65,110275113.0,112950239.0,-2.3684111018127196
ABM Investama Tbk.,2022-02-18,2022-02-22,1500,1590.0,18379,1654110.0,TP,0.761,65,111929223.0,112950239.0,-0.9039520491851283
ABM Investama Tbk.,2022-02-22,2022-02-22,1590,1526.0,17598,-1119233.0,SL,0.776,65,110809990.0,112950239.0,-1.8948600896718775
ABM Investama Tbk.,2022-02-23,2022-02-24,1670,1770.0,16588,1662118.0,TP,0.778,65,112472108.0,112950239.0,-0.42331118927512845
ABM Investama Tbk.,2022-03-01,2022-03-07,1840,1950.0,15281,1687022.0,TP,0.752,65,114159130.0,114159130.0,0.0
ABM Investama Tbk.,2022-03-08,2022-03-10,1730,1661.0,16496,-1141523.0,SL,0.652,65,113017607.0,114159130.0,-0.9999401712329097
ABM Investama Tbk.,2022-03-11,2022-03-15,1690,1622.0,16718,-1130137.0,SL,0.629,65,111887470.0,114159130.0,-1.9899065453634766
ABM Investama Tbk.,2022-03-11,2022-03-15,1690,1622.0,16551,-1118848.0,SL,0.622,65,110768623.0,114159130.0,-2.969983215534316
ABM Investama Tbk.,2022-03-15,2022-03-22,1580,1675.0,17526,1661465.0,TP,0.56,65,112430087.0,114159130.0,-1.5145902040423749
ABM Investama Tbk.,2022-03-30,2022-04-04,1765,1850.0,15924,1353540.0,TIMEOUT,0.627,65,113783627.0,114159130.0,-0.3289294513719577
ABM Investama Tbk.,2022-04-07,2022-04-11,1990,2109.0,14294,1706704.0,TP,0.779,65,115490331.0,115490331.0,0.0
ABM Investama Tbk.,2022-04-13,2022-04-18,2500,2400.0,11549,-1154900.0,SL,0.775,65,114335431.0,115490331.0,-0.9999971339592055
ABM Investama Tbk.,2022-04-18,2022-04-20,2400,2544.0,11909,1714896.0,TP,0.726,65,116050327.0,116050327.0,0.0
ABM Investama Tbk.,2022-04-21,2022-04-26,2390,2294.0,12139,-1160488.0,SL,0.716,65,114889839.0,116050327.0,-0.9999868419155767
ABM Investama Tbk.,2022-04-26,2022-05-09,2360,2502.0,12170,1723272.0,TP,0.68,65,116613111.0,116613111.0,0.0
ABM Investama Tbk.,2022-04-26,2022-05-09,2360,2502.0,12353,1749185.0,TP,0.676,65,118362295.0,118362295.0,0.0
ABM Investama Tbk.,2022-05-11,2022-05-13,3140,3014.0,9423,-1183529.0,SL,0.716,65,117178767.0,118362295.0,-0.9999197801968945
ABM Investama Tbk.,2022-05-11,2022-05-13,3140,3014.0,9329,-1171722.0,SL,0.703,65,116007044.0,118362295.0,-1.989865945062995
ABM Investama Tbk.,2022-05-19,2022-05-23,3210,3082.0,9034,-1159966.0,SL,0.731,65,114847079.0,118362295.0,-2.969878203189622
ABM Investama Tbk.,2022-05-25,2022-05-30,3050,2928.0,9413,-1148386.0,SL,0.677,65,113698693.0,118362295.0,-3.9401077851692548
ABM Investama Tbk.,2022-05-25,2022-05-30,3050,2928.0,9319,-1136918.0,SL,0.676,65,112561775.0,118362295.0,-4.9006484708665035
ABM Investama Tbk.,2022-05-31,2022-05-31,3050,2928.0,9226,-1125572.0,SL,0.558,65,111436203.0,118362295.0,-5.851603333646073
ABM Investama Tbk.,2022-07-08,2022-07-12,2270,2350.0,12272,981760.0,TIMEOUT,0.563,65,112417963.0,118362295.0,-5.0221500014003615
ABM Investama Tbk.,2022-07-20,2022-07-22,2270,2370.0,12380,1238000.0,TIMEOUT,0.584,65,113655963.0,118362295.0,-3.9762088087257856
ABM Investama Tbk.,2022-07-22,2022-07-27,2370,2512.0,11989,1704836.0,TP,0.604,65,115360798.0,118362295.0,-2.5358556962755747
ABM Investama Tbk.,2025-09-03,2025-09-08,2960,2940.0,9743,-194860.0,TIMEOUT,0.785,65,115165938.0,118362295.0,-2.700485826166179
ABM Investama Tbk.,2025-09-10,2025-09-17,2880,2900.0,9997,199940.0,TIMEOUT,0.739,65,115365878.0,118362295.0,-2.5315637889583
ABM Investama Tbk.,2025-09-16,2025-09-18,2930,2890.0,9843,-393720.0,TIMEOUT,0.721,65,114972158.0,118362295.0,-2.8642035033200397
ABM Investama Tbk.,2025-09-30,2025-11-06,2900,2990.0,9911,891990.0,TIMEOUT,0.605,65,115864148.0,118362295.0,-2.1105935804979112
AKR Corporindo Tbk.,2020-04-13,2020-04-15,2020,1939.0,14339,-1158591.0,SL,0.629,65,114705557.0,118362295.0,-3.089444995976126
AKR Corporindo Tbk.,2020-04-24,2020-04-28,2030,2152.0,14126,1720547.0,TP,0.572,65,116426104.0,118362295.0,-1.6358173859335863
AKR Corporindo Tbk.,2020-05-06,2020-05-08,2450,2352.0,11880,-1164240.0,SL,0.641,65,115261864.0,118362295.0,-2.619441436143157
AKR Corporindo Tbk.,2020-05-26,2020-06-03,2380,2450.0,12107,847490.0,TIMEOUT,0.583,65,116109354.0,118362295.0,-1.9034279455294443
AKR Corporindo Tbk.,2020-06-02,2020-06-08,2440,2586.0,11896,1741574.0,TP,0.555,65,117850928.0,118362295.0,-0.43203538762069454
AKR Corporindo Tbk.,2020-06-15,2020-06-16,2360,2502.0,12484,1767734.0,TP,0.599,65,119618663.0,119618663.0,0.0
AKR Corporindo Tbk.,2020-06-18,2020-06-25,2540,2500.0,11773,-470920.0,TIMEOUT,0.576,65,119147743.0,119618663.0,-0.3936843868585958
AKR Corporindo Tbk.,2020-06-24,2020-06-26,2600,2496.0,11456,-1191424.0,SL,0.597,65,117956319.0,119618663.0,-1.3897028760470262
AKR Corporindo Tbk.,2020-06-30,2020-07-07,2540,2490.0,11609,-580450.0,TIMEOUT,0.618,65,117375869.0,119618663.0,-1.874953242037156
AKR Corporindo Tbk.,2020-07-03,2020-07-07,2490,2490.0,11784,0.0,TIMEOUT,0.608,65,117375869.0,119618663.0,-1.874953242037156
AKR Corporindo Tbk.,2020-07-15,2020-07-20,2480,2460.0,11832,-236640.0,TIMEOUT,0.556,65,117139229.0,119618663.0,-2.0727819036064634
AKR Corporindo Tbk.,2020-07-22,2020-07-27,2700,2862.0,10846,1757052.0,TP,0.691,65,118896281.0,119618663.0,-0.6039040914543577
AKR Corporindo Tbk.,2020-07-28,2020-09-01,2820,2989.0,10540,1783368.0,TP,0.703,65,120679649.0,120679649.0,0.0
AKR Corporindo Tbk.,2020-07-28,2020-09-01,2820,2989.0,10698,1810102.0,TP,0.703,65,122489750.0,122489750.0,0.0
AKR Corporindo Tbk.,2020-09-09,2020-09-10,2830,2717.0,10820,-1224824.0,SL,0.693,65,121264926.0,122489750.0,-0.9999399949791716
AKR Corporindo Tbk.,2020-09-10,2020-09-14,2640,2798.0,11483,1818907.0,TP,0.614,65,123083834.0,123083834.0,0.0
AKR Corporindo Tbk.,2020-11-06,2020-11-11,2720,2883.0,11312,1846118.0,TP,0.576,65,124929952.0,124929952.0,0.0
AKR Corporindo Tbk.,2020-11-11,2020-11-17,2860,2850.0,10920,-109200.0,TIMEOUT,0.678,65,124820752.0,124929952.0,-0.08740898259530269
AKR Corporindo Tbk.,2020-11-16,2020-11-19,2850,2910.0,10949,656940.0,TIMEOUT,0.677,65,125477692.0,125477692.0,0.0
AKR Corporindo Tbk.,2020-11-17,2020-11-20,2850,2950.0,11006,1100600.0,TIMEOUT,0.721,65,126578292.0,126578292.0,0.0
AKR Corporindo Tbk.,2021-01-04,2021-01-11,3270,3466.0,9677,1898627.0,TP,0.73,65,128476919.0,128476919.0,0.0
AKR Corporindo Tbk.,2021-01-07,2021-01-12,3410,3274.0,9419,-1284752.0,SL,0.722,65,127192168.0,128476919.0,-0.9999858418149021
AKR Corporindo Tbk.,2021-01-13,2021-01-18,3340,3206.0,9520,-1271872.0,SL,0.674,65,125920296.0,128476919.0,-1.9899473149725826
AKR Corporindo Tbk.,2021-01-14,2021-01-18,3340,3206.0,9425,-1259180.0,SL,0.675,65,124661116.0,128476919.0,-2.9700299709086266
AKR Corporindo Tbk.,2021-01-19,2021-01-22,3260,3130.0,9559,-1246494.0,SL,0.657,65,123414622.0,128476919.0,-3.9402384797225714
AKR Corporindo Tbk.,2021-02-03,2021-02-09,3370,3235.0,9155,-1234094.0,SL,0.567,65,122180528.0,128476919.0,-4.900795449492371
AKR Corporindo Tbk.,2021-02-15,2021-02-22,3390,3450.0,9010,540600.0,TIMEOUT,0.631,65,122721128.0,128476919.0,-4.480019481164551
AKR Corporindo Tbk.,2021-02-19,2021-02-24,3470,3331.0,8841,-1227131.0,SL,0.681,65,121493997.0,128476919.0,-5.435156800421093
AKR Corporindo Tbk.,2021-02-26,2021-03-02,3370,3340.0,9012,-270360.0,TIMEOUT,0.557,65,121223637.0,128476919.0,-5.645591485580379
AKR Corporindo Tbk.,2021-03-03,2021-03-09,3380,3583.0,8966,1818305.0,TP,0.599,65,123041942.0,128476919.0,-4.230313928994515
AKR Corporindo Tbk.,2021-03-05,2021-03-09,3400,3604.0,9047,1845588.0,TP,0.575,65,124887530.0,128476919.0,-2.793800651461762
AKR Corporindo Tbk.,2021-04-23,2021-05-03,3250,3270.0,9606,192120.0,TIMEOUT,0.578,65,125079650.0,128476919.0,-2.644264064271342
AKR Corporindo Tbk.,2021-04-29,2021-05-03,3240,3270.0,9651,289530.0,TIMEOUT,0.576,65,125369180.0,128476919.0,-2.418908411089777
AKR Corporindo Tbk.,2021-05-10,2021-05-17,3290,3158.0,9526,-1253622.0,SL,0.631,65,124115559.0,128476919.0,-3.394664219804337
AKR Corporindo Tbk.,2021-05-18,2021-05-25,3170,3220.0,9788,489400.0,TIMEOUT,0.596,65,124604959.0,128476919.0,-3.0137397675297617
AKR Corporindo Tbk.,2021-05-24,2021-06-02,3110,3297.0,10016,1868986.0,TP,0.554,65,126473944.0,128476919.0,-1.5590154368505678
AKR Corporindo Tbk.,2021-05-28,2021-06-07,3240,3310.0,9758,683060.0,TIMEOUT,0.556,65,127157004.0,128476919.0,-1.0273557385042833
AKR Corporindo Tbk.,2021-06-03,2021-06-08,3340,3206.0,9517,-1271471.0,SL,0.568,65,125885533.0,128476919.0,-2.017005093342875
AKR Corporindo Tbk.,2021-06-08,2021-06-15,3240,3230.0,9713,-97130.0,TIMEOUT,0.628,65,125788403.0,128476919.0,-2.092606221355604
AKR Corporindo Tbk.,2021-06-11,2021-06-18,3200,3072.0,9827,-1257856.0,SL,0.599,65,124530547.0,128476919.0,-3.0716583419937087
AKR Corporindo Tbk.,2021-06-16,2021-06-18,3220,3091.0,9668,-1245238.0,SL,0.571,65,123285309.0,128476919.0,-4.0408892433044725
AKR Corporindo Tbk.,2021-07-06,2021-07-12,3190,3062.0,9661,-1232744.0,SL,0.557,65,122052565.0,128476919.0,-5.000395440678337
AKR Corporindo Tbk.,2021-07-09,2021-07-16,3090,3275.0,9874,1830640.0,TP,0.577,65,123883205.0,128476919.0,-3.5755169377933167
AKR Corporindo Tbk.,2021-07-14,2021-07-16,3040,3222.0,10187,1858109.0,TP,0.569,65,125741313.0,128476919.0,-2.129258719225669
AKR Corporindo Tbk.,2021-07-19,2021-07-21,3460,3322.0,9085,-1257364.0,SL,0.672,65,124483949.0,128476919.0,-3.1079278917016993
AKR Corporindo Tbk.,2021-07-23,2021-07-30,3500,3600.0,8891,889100.0,TIMEOUT,0.65,65,125373049.0,128476919.0,-2.4158969752380193
AKR Corporindo Tbk.,2021-07-28,2021-09-01,3530,3742.0,8879,1880572.0,TP,0.674,65,127253622.0,128476919.0,-0.952153125652087
AKR Corporindo Tbk.,2021-09-01,2021-09-07,3870,3890.0,8220,164400.0,TIMEOUT,0.728,65,127418022.0,128476919.0,-0.8241923983248696
AKR Corporindo Tbk.,2021-09-06,2021-09-09,3890,3734.0,8188,-1274053.0,SL,0.727,65,126143969.0,128476919.0,-1.8158514526644278
AKR Corporindo Tbk.,2021-09-07,2021-09-09,3890,3734.0,8106,-1261294.0,SL,0.704,65,124882675.0,128476919.0,-2.797579540337514
AKR Corporindo Tbk.,2021-09-13,2021-09-20,3780,3860.0,8259,660720.0,TIMEOUT,0.661,65,125543395.0,128476919.0,-2.283308179269149
AKR Corporindo Tbk.,2021-09-16,2021-09-23,3900,4100.0,8047,1609400.0,TIMEOUT,0.679,65,127152795.0,128476919.0,-1.0306318133298324
AKR Corporindo Tbk.,2021-09-21,2021-09-23,3870,4102.0,8214,1907291.0,TP,0.565,65,129060086.0,129060086.0,0.0
AKR Corporindo Tbk.,2021-09-24,2021-11-01,4130,4200.0,7812,546840.0,TIMEOUT,0.652,65,129606926.0,129606926.0,0.0
AKR Corporindo Tbk.,2021-09-29,2021-11-04,4150,4200.0,7807,390350.0,TIMEOUT,0.699,65,129997276.0,129997276.0,0.0
AKR Corporindo Tbk.,2021-11-02,2021-11-09,4220,4340.0,7701,924120.0,TIMEOUT,0.654,65,130921396.0,130921396.0,0.0
AKR Corporindo Tbk.,2021-11-05,2021-11-09,4150,4399.0,7886,1963614.0,TP,0.643,65,132885010.0,132885010.0,0.0
AKR Corporindo Tbk.,2021-11-10,2021-11-17,4410,4300.0,7533,-828630.0,TIMEOUT,0.668,65,132056380.0,132885010.0,-0.6235692046830564
AKR Corporindo Tbk.,2021-11-16,2021-11-18,4400,4224.0,7503,-1320528.0,SL,0.651,65,130735852.0,132885010.0,-1.617306572050527
AKR Corporindo Tbk.,2021-11-23,2021-11-29,4170,4003.0,7837,-1307212.0,SL,0.569,65,129428640.0,132885010.0,-2.6010232455865414
AKR Corporindo Tbk.,2022-01-03,2022-01-04,4360,4186.0,7421,-1294222.0,SL,0.568,65,128134418.0,132885010.0,-3.574964550177631
AKR Corporindo Tbk.,2022-01-07,2022-01-12,4290,4118.0,7467,-1281337.0,SL,0.569,65,126853081.0,132885010.0,-4.539209501508108
AKR Corporindo Tbk.,2022-01-07,2022-01-12,4290,4118.0,7392,-1268467.0,SL,0.586,65,125584614.0,132885010.0,-5.493769387532875
AKR Corporindo Tbk.,2022-02-16,2022-02-22,725,735.0,43305,433050.0,TIMEOUT,0.567,65,126017664.0,132885010.0,-5.167886129519048
AKR Corporindo Tbk.,2022-02-21,2022-02-23,745,740.0,42287,-211435.0,TIMEOUT,0.596,65,125806229.0,132885010.0,-5.3269973791626315
AKR Corporindo Tbk.,2022-02-24,2022-02-25,785,754.0,40065,-1258041.0,SL,0.611,65,124548188.0,132885010.0,-6.2737113840003484
AKR Corporindo Tbk.,2022-03-02,2022-03-07,750,795.0,41516,1868220.0,TP,0.634,65,126416408.0,132885010.0,-4.867819176895874
AKR Corporindo Tbk.,2022-03-08,2022-03-11,795,795.0,39753,0.0,TIMEOUT,0.684,65,126416408.0,132885010.0,-4.867819176895874
AKR Corporindo Tbk.,2022-03-11,2022-03-15,795,800.0,39753,198765.0,TIMEOUT,0.635,65,126615173.0,132885010.0,-4.718242486492645
AKR Corporindo Tbk.,2022-03-11,2022-03-17,795,810.0,39816,597240.0,TIMEOUT,0.63,65,127212413.0,132885010.0,-4.268801274124147
AKR Corporindo Tbk.,2022-03-15,2022-03-22,800,830.0,39753,1192590.0,TIMEOUT,0.652,65,128405003.0,132885010.0,-3.3713411317047726
AKR Corporindo Tbk.,2022-03-18,2022-03-22,835,830.0,38444,-192220.0,TIMEOUT,0.637,65,128212783.0,132885010.0,-3.5159925111192
AKR Corporindo Tbk.,2022-03-22,2022-03-23,830,880.0,38618,1923176.0,TP,0.728,65,130135959.0,132885010.0,-2.068744247375983
AKR Corporindo Tbk.,2022-03-23,2022-03-28,885,938.0,36761,1952009.0,TP,0.745,65,132087968.0,132885010.0,-0.5997982767206023
AKR Corporindo Tbk.,2022-03-24,2022-03-28,880,933.0,37524,1981267.0,TP,0.715,65,134069235.0,134069235.0,0.0
AKR Corporindo Tbk.,2022-03-29,2022-04-01,930,925.0,36040,-180200.0,TIMEOUT,0.713,65,133889035.0,134069235.0,-0.13440816604942962
AKR Corporindo Tbk.,2022-04-01,2022-04-06,925,925.0,36186,0.0,TIMEOUT,0.679,65,133889035.0,134069235.0,-0.13440816604942962
AKR Corporindo Tbk.,2022-04-04,2022-04-06,915,925.0,36581,365810.0,TIMEOUT,0.667,65,134254845.0,134254845.0,0.0
AKR Corporindo Tbk.,2022-04-06,2022-04-12,925,888.0,36285,-1342545.0,SL,0.655,65,132912300.0,134254845.0,-0.9999974302603382
AKR Corporindo Tbk.,2022-04-07,2022-04-12,920,883.0,36117,-1329106.0,SL,0.649,65,131583195.0,134254845.0,-1.9899840486203684
AKR Corporindo Tbk.,2022-04-13,2022-04-18,930,940.0,35371,353710.0,TIMEOUT,0.617,65,131936905.0,134254845.0,-1.7265224208482013
AKR Corporindo Tbk.,2022-04-18,2022-04-21,940,996.0,35089,1979020.0,TP,0.58,65,133915924.0,134254845.0,-0.2524460104214489
AKR Corporindo Tbk.,2022-04-20,2022-04-21,935,991.0,35806,2008717.0,TP,0.649,65,135924641.0,135924641.0,0.0
AKR Corporindo Tbk.,2022-04-26,2022-04-26,1020,979.0,33314,-1359211.0,SL,0.66,65,134565430.0,135924641.0,-0.9999739488000561
AKR Corporindo Tbk.,2022-04-26,2022-05-09,1020,1081.0,32981,2018437.0,TP,0.668,65,136583867.0,136583867.0,0.0
AKR Corporindo Tbk.,2022-05-11,2022-05-13,1090,1046.0,31326,-1365814.0,SL,0.693,65,135218053.0,136583867.0,-0.9999819378375047
AKR Corporindo Tbk.,2022-05-11,2022-05-13,1090,1046.0,31013,-1352167.0,SL,0.686,65,133865887.0,136583867.0,-1.9899714803066748
AKR Corporindo Tbk.,2022-05-19,2022-05-23,1050,1008.0,31872,-1338624.0,SL,0.628,65,132527263.0,136583867.0,-2.9700462354020187
AKR Corporindo Tbk.,2022-05-25,2022-05-30,1020,1035.0,32482,487230.0,TIMEOUT,0.563,65,133014493.0,136583867.0,-2.6133203564956906
AKR Corporindo Tbk.,2022-05-25,2022-05-31,1020,1081.0,32601,1995181.0,TP,0.563,65,135009674.0,136583867.0,-1.1525468084748252
AKR Corporindo Tbk.,2022-05-31,2022-05-31,1120,1075.0,30136,-1350093.0,SL,0.588,65,133659581.0,136583867.0,-2.1410186021457425
AKR Corporindo Tbk.,2022-05-31,2022-06-02,1120,1075.0,29834,-1336563.0,SL,0.585,65,132323018.0,136583867.0,-3.119584394253532
AKR Corporindo Tbk.,2022-07-11,2022-07-11,1070,1027.0,30916,-1323205.0,SL,0.553,65,130999813.0,136583867.0,-4.088370114751546
AKR Corporindo Tbk.,2022-07-11,2022-07-14,1070,1027.0,30607,-1309980.0,SL,0.563,65,129689833.0,136583867.0,-5.047473139708367
AKR Corporindo Tbk.,2022-07-19,2022-07-22,1100,1080.0,29474,-589480.0,TIMEOUT,0.603,65,129100353.0,136583867.0,-5.479061447279129
AKR Corporindo Tbk.,2022-07-27,2022-07-29,1105,1171.0,29208,1936490.0,TP,0.647,65,131036844.0,136583867.0,-4.061257835085311
AKR Corporindo Tbk.,2022-07-27,2022-07-29,1105,1171.0,29646,1965530.0,TP,0.647,65,133002374.0,136583867.0,-2.6221932931507936
AKR Corporindo Tbk.,2022-07-29,2022-07-29,1250,1200.0,26600,-1330000.0,SL,0.685,65,131672374.0,136583867.0,-3.595953978957119
AKR Corporindo Tbk.,2025-09-02,2025-09-04,1200,1230.0,27431,822930.0,TIMEOUT,0.689,65,132495304.0,136583867.0,-2.993445045746142
AKR Corporindo Tbk.,2025-09-02,2025-09-08,1200,1220.0,27603,552060.0,TIMEOUT,0.689,65,133047364.0,136583867.0,-2.5892538245384427
AKR Corporindo Tbk.,2025-09-08,2025-09-10,1220,1230.0,27263,272630.0,TIMEOUT,0.659,65,133319994.0,136583867.0,-2.3896475269659776
AKR Corporindo Tbk.,2025-09-08,2025-09-16,1220,1240.0,27319,546380.0,TIMEOUT,0.657,65,133866374.0,136583867.0,-1.9896149228224735
AKR Corporindo Tbk.,2025-09-15,2025-09-17,1200,1245.0,27888,1254960.0,TIMEOUT,0.644,65,135121334.0,136583867.0,-1.0707948399205889
AKR Corporindo Tbk.,2025-09-17,2025-09-22,1245,1195.0,27132,-1351174.0,SL,0.552,65,133770160.0,136583867.0,-2.060058088705308
AKR Corporindo Tbk.,2025-09-18,2025-09-23,1240,1210.0,26969,-809070.0,TIMEOUT,0.647,65,132961090.0,136583867.0,-2.652419410558935
AKR Corporindo Tbk.,2025-09-23,2025-09-29,1210,1215.0,27471,137355.0,TIMEOUT,0.575,65,133098445.0,136583867.0,-2.5518548248454556
AKR Corporindo Tbk.,2025-09-29,2025-11-03,1215,1250.0,27386,958510.0,TIMEOUT,0.562,65,134056955.0,136583867.0,-1.85008087375356
AKR Corporindo Tbk.,2025-09-29,2025-11-06,1215,1245.0,27583,827490.0,TIMEOUT,0.562,65,134884445.0,136583867.0,-1.2442333324769608
AKR Corporindo Tbk.,2025-11-06,2026-01-05,1245,1300.0,27085,1489675.0,TIMEOUT,0.567,65,136374120.0,136583867.0,-0.15356645305700709
Abadi Nusantara Hijau Investama Tbk.,2025-11-06,2026-01-02,2700,2592.0,12627,-1363716.0,SL,0.653,65,135010404.0,136583867.0,-1.152012338323969
Ace Hardware Indonesia Tbk.,2020-04-15,2020-04-17,1275,1352.0,26472,2025108.0,TP,0.63,65,137035512.0,137035512.0,0.0
Ace Hardware Indonesia Tbk.,2020-04-27,2020-04-28,1490,1430.0,22992,-1370323.0,SL,0.628,65,135665189.0,137035512.0,-0.9999765608202347
Ace Hardware Indonesia Tbk.,2020-05-28,2020-06-05,1490,1505.0,22762,341430.0,TIMEOUT,0.56,65,136006619.0,137035512.0,-0.7508221664468988
Ace Hardware Indonesia Tbk.,2020-06-04,2020-06-11,1495,1470.0,22743,-568575.0,TIMEOUT,0.614,65,135438044.0,137035512.0,-1.1657328649233638
Ace Hardware Indonesia Tbk.,2020-06-24,2020-06-29,1535,1474.0,22058,-1354361.0,SL,0.593,65,134083683.0,137035512.0,-2.154061350170312
Ace Hardware Indonesia Tbk.,2020-07-02,2020-07-07,1500,1540.0,22347,893880.0,TIMEOUT,0.586,65,134977563.0,137035512.0,-1.501763280163466
Ace Hardware Indonesia Tbk.,2020-07-07,2020-07-10,1540,1555.0,21911,328665.0,TIMEOUT,0.56,65,135306228.0,137035512.0,-1.261923989454646
Ace Hardware Indonesia Tbk.,2020-07-07,2020-07-13,1540,1632.0,21965,2029566.0,TP,0.61,65,137335794.0,137335794.0,0.0
Ace Hardware Indonesia Tbk.,2020-07-13,2020-07-15,1630,1680.0,21063,1053150.0,TIMEOUT,0.66,65,138388944.0,138388944.0,0.0
Ace Hardware Indonesia Tbk.,2020-07-15,2020-07-20,1680,1613.0,20593,-1383850.0,SL,0.694,65,137005094.0,138388944.0,-0.9999715006135171
Ace Hardware Indonesia Tbk.,2020-07-16,2020-07-20,1650,1584.0,20758,-1370028.0,SL,0.685,65,135635066.0,138388944.0,-1.9899552091386723
Ace Hardware Indonesia Tbk.,2020-07-21,2020-07-21,1650,1584.0,20550,-1356300.0,SL,0.653,65,134278766.0,138388944.0,-2.970019050076717
Ace Hardware Indonesia Tbk.,2020-07-22,2020-07-28,1625,1685.0,20658,1239480.0,TIMEOUT,0.643,65,135518246.0,138388944.0,-2.074369466971292
Ace Hardware Indonesia Tbk.,2020-09-02,2020-09-07,1625,1560.0,20848,-1355120.0,SL,0.553,65,134163126.0,138388944.0,-3.0535806386383
Ace Hardware Indonesia Tbk.,2020-09-18,2020-09-21,1600,1536.0,20962,-1341568.0,SL,0.574,65,132821558.0,138388944.0,-4.022999120507777
Ace Hardware Indonesia Tbk.,2020-09-25,2020-09-30,1570,1595.0,21149,528725.0,TIMEOUT,0.567,65,133350283.0,138388944.0,-3.6409418659918384
Ace Hardware Indonesia Tbk.,2020-11-04,2020-11-10,1575,1670.0,21166,2000187.0,TP,0.579,65,135350470.0,138388944.0,-2.1956045852911488
Ace Hardware Indonesia Tbk.,2020-11-09,2020-11-10,1630,1728.0,20759,2030230.0,TP,0.586,65,137380700.0,138388944.0,-0.7285582004296528
Ace Hardware Indonesia Tbk.,2020-11-12,2020-11-17,1720,1690.0,19968,-599040.0,TIMEOUT,0.698,65,136781660.0,138388944.0,-1.1614251496853678
Ace Hardware Indonesia Tbk.,2020-11-24,2020-11-27,1725,1656.0,19823,-1367787.0,SL,0.661,65,135413873.0,138388944.0,-2.1497895091966304
Ace Hardware Indonesia Tbk.,2021-01-05,2021-01-12,1760,1755.0,19234,-96170.0,TIMEOUT,0.583,65,135317703.0,138388944.0,-2.2192820547861105
Ace Hardware Indonesia Tbk.,2021-01-08,2021-01-14,1800,1728.0,18794,-1353168.0,SL,0.614,65,133964535.0,138388944.0,-3.1970827091505227
Ace Hardware Indonesia Tbk.,2021-01-13,2021-01-18,1760,1755.0,19029,-95145.0,TIMEOUT,0.623,65,133869390.0,138388944.0,-3.265834588635925
Ace Hardware Indonesia Tbk.,2021-01-19,2021-01-22,1740,1670.0,19234,-1338686.0,SL,0.588,65,132530704.0,138388944.0,-4.233170534201055
Ace Hardware Indonesia Tbk.,2021-02-17,2021-02-24,1625,1630.0,20389,101945.0,TIMEOUT,0.587,65,132632649.0,138388944.0,-4.159504967391037
Ace Hardware Indonesia Tbk.,2021-02-22,2021-02-26,1610,1546.0,20595,-1326318.0,SL,0.565,65,131306331.0,138388944.0,-5.117903782833981
Ace Hardware Indonesia Tbk.,2021-03-02,2021-03-02,1550,1550.0,21178,0.0,TIMEOUT,0.553,65,131306331.0,138388944.0,-5.117903782833981
Ace Hardware Indonesia Tbk.,2021-03-02,2021-03-02,1550,1550.0,21178,0.0,TIMEOUT,0.553,65,131306331.0,138388944.0,-5.117903782833981
Ace Hardware Indonesia Tbk.,2021-03-02,2021-03-05,1550,1565.0,21178,317670.0,TIMEOUT,0.553,65,131624001.0,138388944.0,-4.888355098655858
Ace Hardware Indonesia Tbk.,2021-03-05,2021-03-09,1565,1605.0,21026,841040.0,TIMEOUT,0.55,65,132465041.0,138388944.0,-4.280618688729932
Ace Hardware Indonesia Tbk.,2021-03-09,2021-03-09,1605,1605.0,20633,0.0,TIMEOUT,0.574,65,132465041.0,138388944.0,-4.280618688729932
Ace Hardware Indonesia Tbk.,2021-03-09,2021-03-09,1605,1605.0,20633,0.0,TIMEOUT,0.574,65,132465041.0,138388944.0,-4.280618688729932
Ace Hardware Indonesia Tbk.,2021-03-09,2021-03-12,1605,1595.0,20633,-206330.0,TIMEOUT,0.574,65,132258711.0,138388944.0,-4.429712968978215
Ace Hardware Indonesia Tbk.,2021-03-12,2021-03-17,1595,1531.0,20730,-1322574.0,SL,0.552,65,130936137.0,138388944.0,-5.385406365988312
Ace Hardware Indonesia Tbk.,2021-03-18,2021-03-22,1530,1575.0,21394,962730.0,TIMEOUT,0.578,65,131898867.0,138388944.0,-4.689736630984047
Ace Hardware Indonesia Tbk.,2021-03-22,2021-03-25,1575,1512.0,20936,-1318968.0,SL,0.601,65,130579899.0,138388944.0,-5.642824328509942
Ace Hardware Indonesia Tbk.,2021-03-22,2021-03-25,1575,1512.0,20726,-1305738.0,SL,0.601,65,129274161.0,138388944.0,-6.586352013785148
Ace Hardware Indonesia Tbk.,2021-04-06,2021-04-08,1585,1522.0,20390,-1292726.0,SL,0.578,65,127981435.0,138388944.0,-7.520477213844481
Ace Hardware Indonesia Tbk.,2021-04-16,2021-04-22,1515,1454.0,21119,-1279811.0,SL,0.56,65,126701623.0,138388944.0,-8.445270743593506
Ace Hardware Indonesia Tbk.,2021-04-29,2021-05-03,1485,1480.0,21330,-106650.0,TIMEOUT,0.552,65,126594973.0,138388944.0,-8.522336148471513
Ace Hardware Indonesia Tbk.,2021-05-03,2021-05-10,1480,1475.0,21384,-106920.0,TIMEOUT,0.619,65,126488053.0,138388944.0,-8.599596655640353
